USER_ID,VARIANT_NAME, REVENUE 
8422,variant,0.00
637,control,0.00
6821,variant,0.00
4963,control,0.00
4980,variant,0.00
7516,control,0.00
9190,control,0.00
476,control,0.00
5201,variant,0.00
5429,variant,0.00
7756,control,0.00
3475,control,0.00
1214,variant,0.00
948,variant,0.00
7521,control,0.00
7859,variant,0.00
8009,control,0.00
6301,variant,0.00
8069,control,0.00
9025,variant,0.00
3119,variant,0.00
1326,control,0.00
1645,variant,0.00
7824,control,0.00
1539,control,0.00
6594,control,0.00
2923,variant,0.00
5646,control,0.00
9044,control,0.00
9506,control,0.00
5402,control,0.00
6482,control,0.00
4008,control,0.00
3855,control,0.00
1520,variant,0.00
6956,variant,0.00
8047,control,0.00
6895,control,0.00
3965,control,0.00
9580,variant,0.00
1022,control,0.00
8793,variant,0.00
2897,control,0.00
250,control,0.00
5678,control,0.00
3699,control,0.00
977,control,0.00
306,control,0.00
6306,control,0.00
5503,control,0.00
800,variant,0.00
6140,variant,0.00
7895,control,0.00
5941,variant,0.00
9802,control,0.00
2055,variant,0.00
6493,variant,0.00
2568,variant,0.00
7133,variant,0.00
5072,control,0.00
4617,variant,0.00
3087,variant,0.00
2018,control,0.00
8818,variant,0.00
5016,control,0.00
7837,control,0.00
6716,variant,0.00
6588,control,0.00
945,variant,0.00
1948,variant,0.00
4819,variant,0.00
3720,control,0.00
3946,variant,0.00
6719,variant,0.00
9501,control,0.00
2150,control,0.00
8940,variant,0.00
4249,variant,0.00
7148,variant,0.00
6151,variant,0.00
1775,control,0.00
197,variant,0.00
918,variant,0.00
162,control,0.00
6745,variant,0.00
4003,control,0.00
493,variant,0.00
6036,variant,0.00
682,variant,0.00
2225,control,0.00
2363,control,0.00
122,control,0.00
3060,variant,0.00
6399,control,0.00
7997,control,0.00
3182,control,0.00
1377,control,0.00
5920,control,0.00
3525,variant,0.00
4625,control,0.00
5795,control,0.00
2535,variant,0.00
9025,control,0.00
4191,variant,0.00
8594,control,0.00
4446,variant,0.00
9951,variant,0.00
1249,control,0.00
4919,variant,0.00
1771,control,0.00
8359,control,0.00
8099,variant,0.00
4535,control,0.00
4727,variant,0.00
7922,variant,0.00
577,control,0.00
2109,variant,0.00
3427,variant,0.00
654,variant,0.00
8257,variant,0.00
6641,control,0.00
7846,variant,0.00
6391,variant,44962.00
1887,variant,0.00
6984,control,0.00
8573,variant,0.00
1510,variant,0.00
6093,variant,0.00
580,control,0.00
933,variant,0.00
4167,variant,0.00
9535,variant,0.00
1095,control,0.00
9130,control,0.00
4149,variant,0.00
3700,control,0.00
4644,control,0.00
2764,control,0.00
1829,variant,0.00
3834,variant,0.00
5703,variant,0.00
2599,variant,0.00
4507,control,0.00
6874,control,0.00
4550,control,0.00
116,control,0.00
525,variant,0.00
6162,control,0.00
7198,variant,0.00
9242,variant,0.00
998,variant,0.00
7094,variant,0.00
2150,control,0.00
3734,control,0.00
2550,control,0.00
5317,variant,0.00
1646,control,0.00
3948,variant,0.00
9591,control,0.00
1072,control,0.00
2327,variant,0.00
342,variant,0.00
7946,variant,0.00
7362,variant,0.00
1660,variant,0.00
4840,control,0.00
4136,variant,0.00
8487,variant,0.00
2840,control,0.00
4221,control,0.00
6294,variant,36495.00
2672,variant,0.00
1696,control,0.00
9139,variant,0.00
3756,control,0.00
3684,variant,19.47
5474,variant,0.00
3811,control,0.00
2988,variant,0.00
4586,variant,0.00
1209,variant,0.00
3186,variant,0.00
8635,variant,0.00
8022,control,0.00
7705,variant,0.00
7068,control,0.00
4517,control,0.00
5182,variant,0.00
6218,variant,0.00
9008,control,0.00
688,variant,0.00
2328,variant,0.00
9933,control,0.00
6147,variant,0.00
8351,variant,0.00
2665,control,0.00
9059,control,0.00
2885,control,0.00
4593,control,0.00
2446,control,0.00
186,variant,0.00
2423,control,0.00
8718,variant,0.00
9692,control,0.00
8332,variant,0.00
1305,control,0.00
7060,control,0.00
9351,variant,0.00
2140,control,0.00
7267,variant,0.00
3498,variant,0.00
5038,control,0.00
1578,variant,0.00
1540,variant,0.00
9976,control,0.00
6876,control,0.00
6984,control,0.00
3229,control,0.00
6708,variant,0.00
9626,variant,0.00
9356,control,0.00
6392,variant,0.00
4855,variant,0.00
7391,control,0.00
7070,variant,0.00
4764,variant,0.00
138,variant,0.00
2876,control,0.00
1890,control,0.00
4768,control,0.00
405,control,0.00
7314,control,0.00
489,control,0.00
6697,variant,0.00
3405,control,0.00
2719,variant,0.00
4384,control,0.00
9809,variant,0.00
5726,control,0.00
8663,control,0.00
7591,control,0.00
9739,control,0.00
6367,variant,0.00
4358,variant,0.00
7530,variant,0.00
3552,control,0.00
9669,variant,0.00
8450,control,0.00
493,variant,0.00
1733,control,0.00
2192,control,0.00
4244,variant,0.00
1165,variant,0.00
9743,variant,0.00
613,control,0.00
8955,variant,0.00
1361,control,0.00
6608,variant,0.00
9579,control,0.00
831,variant,0.00
402,control,0.00
9086,variant,0.00
5427,variant,0.00
3131,control,0.00
6705,control,0.00
2787,control,0.00
5996,variant,0.00
1245,control,0.00
9656,control,0.00
5382,control,0.00
4489,control,0.00
7891,control,0.00
9322,variant,0.00
8272,control,0.00
4219,variant,0.00
5404,variant,0.00
8705,variant,0.00
5175,variant,0.00
599,control,0.00
3118,variant,0.00
5654,variant,0.00
1660,variant,0.00
9617,variant,0.00
4309,variant,0.00
1586,variant,0.00
6589,control,0.00
8597,variant,0.00
4904,variant,0.00
4539,control,0.00
9685,variant,0.00
5770,variant,0.00
808,control,0.00
2255,control,0.00
2645,variant,0.00
6055,variant,0.00
3461,variant,0.00
4299,control,0.00
5632,variant,0.00
8047,control,0.00
5079,variant,0.00
2458,variant,0.00
714,control,0.00
4106,control,0.00
6678,control,0.00
8106,control,0.00
8630,variant,0.00
3883,control,0.00
8842,control,0.00
3057,control,0.00
1248,control,0.00
7459,variant,0.00
2484,control,0.00
2494,control,0.00
4357,variant,0.00
9477,control,0.00
9228,control,0.00
4581,variant,0.00
380,variant,0.00
4916,control,0.00
3793,control,0.00
9371,control,0.00
5993,variant,0.00
1271,variant,0.00
8761,control,0.00
5633,variant,0.00
3250,variant,0.00
7300,control,0.00
8469,control,0.00
8922,variant,0.00
6894,variant,0.00
679,variant,0.00
4169,control,0.00
3094,control,0.00
2903,variant,0.00
7006,control,0.00
3,control,0.00
2714,variant,0.00
7832,control,0.00
2229,control,0.00
7044,variant,0.00
8832,control,0.00
3814,variant,0.00
3126,control,0.00
5004,variant,0.00
6593,control,0.00
3242,control,0.00
9038,control,0.00
4950,variant,0.00
539,control,0.00
7254,control,0.00
9287,variant,0.00
2048,variant,0.00
9604,variant,0.00
4228,variant,0.00
5781,control,0.00
456,control,0.00
5405,variant,0.00
6339,variant,0.00
7339,control,0.00
7249,control,0.00
3783,control,0.00
7057,control,0.00
7253,variant,0.00
4023,control,0.00
6242,variant,0.00
2548,control,0.00
4901,variant,0.00
689,variant,0.00
3250,variant,0.00
7575,control,0.00
2427,variant,0.00
9973,control,0.00
4330,control,0.00
4524,variant,0.00
3688,control,0.00
8041,control,0.00
2607,variant,0.00
5875,control,0.00
4071,control,0.00
2645,control,0.00
9375,variant,0.00
7274,variant,0.00
842,control,0.00
7267,variant,0.00
3972,control,0.00
8484,variant,0.00
3368,control,0.00
5607,control,0.00
3436,control,1.00
9181,variant,0.00
782,control,0.00
7659,variant,0.00
6557,control,0.00
6013,control,0.00
4176,variant,0.00
4263,control,0.00
6181,variant,0.00
5334,control,0.00
9257,variant,0.00
4983,variant,0.00
1210,control,0.00
8813,variant,0.00
8602,control,0.00
6430,control,0.00
8338,variant,0.00
8775,variant,0.00
7998,variant,0.00
5420,variant,0.00
1543,control,0.00
3741,variant,0.00
8614,variant,0.00
4893,control,0.00
8652,control,0.00
8604,control,0.00
4616,variant,0.00
5546,control,0.00
549,control,0.00
9251,control,0.00
3780,control,0.00
8494,control,0.00
5792,variant,0.00
7817,variant,0.00
7737,variant,0.00
2454,control,0.00
4828,variant,0.00
994,control,0.00
7953,control,0.00
3444,variant,0.00
8874,control,0.00
8460,variant,0.00
3048,control,0.00
4236,variant,0.00
7620,control,0.00
7747,variant,0.00
625,control,0.00
3378,control,0.00
3842,variant,0.00
3409,variant,0.00
7601,control,0.00
1148,variant,0.00
9856,variant,0.00
8558,variant,0.00
8031,variant,0.00
4408,variant,0.00
8884,variant,0.00
5986,variant,0.00
1454,control,0.00
3204,variant,0.00
5360,variant,0.00
5173,variant,0.00
3881,variant,0.00
6590,variant,0.00
6653,variant,0.00
442,control,0.00
2305,control,0.00
6849,variant,0.00
3125,control,0.00
2069,variant,0.00
8975,control,0.00
3763,control,0.00
5070,variant,0.00
4525,variant,0.00
6579,variant,0.00
7144,variant,0.00
2989,variant,0.00
8316,variant,0.00
8155,variant,0.00
285,variant,0.00
2864,control,0.00
5266,control,0.00
6014,variant,0.00
1567,variant,0.00
8730,variant,0.00
673,control,0.00
3369,variant,0.00
7211,control,0.00
4404,variant,0.00
4085,variant,0.00
4871,control,0.00
9068,control,0.00
3732,variant,0.00
1732,control,0.00
2524,control,0.00
3427,control,0.00
9747,variant,0.00
1072,control,0.00
3301,control,0.00
6322,variant,0.00
282,control,18.56
6629,variant,0.00
7409,control,0.00
3503,control,0.00
2296,variant,0.00
5301,control,0.00
8822,control,0.00
2941,control,0.00
3617,control,0.00
4153,control,0.00
3178,variant,0.00
8219,control,0.00
8639,variant,0.00
2592,variant,0.00
1932,variant,0.00
10,control,0.00
2118,control,0.00
730,variant,0.00
4746,control,0.00
8823,control,0.00
2232,variant,0.00
2431,variant,0.00
3426,control,0.00
6901,control,0.00
8869,variant,0.00
5340,control,0.00
3774,variant,0.00
4418,variant,0.00
1240,variant,0.00
7561,control,0.00
8671,variant,0.00
4156,variant,0.00
2798,variant,0.00
7111,control,0.00
5205,control,0.00
7435,control,0.00
4970,variant,0.00
2788,variant,0.00
6511,variant,0.00
6113,control,0.00
9093,control,0.00
2168,control,0.00
6462,control,0.00
1560,variant,0.00
1145,control,0.00
1505,control,0.00
5636,variant,0.00
1073,variant,0.00
1394,variant,0.00
3085,variant,0.00
1321,variant,0.00
9442,control,0.00
683,variant,0.00
1420,control,0.00
5010,control,0.00
3263,control,0.00
5265,control,0.00
6602,variant,0.00
1390,control,0.00
9776,control,0.00
4688,control,0.00
8626,control,0.00
3551,control,0.00
9392,variant,0.00
2763,control,0.00
6120,variant,0.00
7947,control,0.00
5794,variant,0.00
8802,variant,0.00
1060,variant,0.00
6023,control,0.00
3130,variant,0.00
9630,variant,0.00
1013,control,0.00
359,variant,0.00
8501,control,0.00
7062,variant,0.00
456,variant,0.00
2847,control,0.00
5849,variant,0.00
1367,variant,0.00
8749,control,0.00
3778,control,0.00
1956,variant,0.00
542,control,0.00
8005,variant,0.00
4381,control,0.00
277,variant,0.00
7656,control,0.00
2600,variant,0.00
1102,variant,0.00
682,variant,0.00
2181,control,0.00
5433,variant,0.00
8068,control,0.00
5613,variant,0.00
9244,control,0.00
3301,control,0.00
6851,control,0.00
3263,variant,0.00
4279,variant,0.00
9312,variant,0.00
5907,control,0.00
6338,control,0.00
6126,control,0.00
9537,variant,0.00
2093,variant,0.00
7201,control,0.00
6080,variant,0.00
7399,variant,0.00
792,variant,0.00
9440,variant,0.00
2922,control,0.00
5561,control,0.00
5661,variant,0.00
1611,control,0.00
1524,variant,0.00
9874,control,0.00
8920,control,0.00
3251,variant,0.00
528,variant,0.00
7062,variant,0.00
1836,control,0.00
18,variant,0.00
5053,variant,0.00
8232,control,0.00
7964,variant,0.00
9194,variant,0.00
4460,control,0.00
6649,control,0.00
1019,variant,0.00
8300,variant,0.00
8057,variant,0.00
7824,variant,0.00
4942,variant,0.00
1521,variant,0.00
8737,variant,0.00
4879,control,0.00
1119,variant,0.00
5258,control,0.00
4266,control,0.00
433,variant,0.00
7350,control,0.00
9995,variant,0.00
4376,variant,0.00
2698,control,0.00
6352,variant,0.00
6726,variant,0.00
6457,control,0.00
366,variant,0.00
1963,control,0.00
729,control,0.00
9322,variant,0.00
9877,variant,0.00
9735,variant,0.00
2532,control,0.00
2284,control,0.00
5733,control,0.00
8124,variant,0.00
3949,control,0.00
3604,variant,0.00
5821,control,0.00
1164,control,0.00
47,variant,0.00
8474,variant,0.00
9522,control,0.00
9038,variant,0.00
1362,variant,0.00
4054,control,0.00
4575,control,0.00
4906,variant,0.00
5011,control,0.00
8357,variant,0.00
8044,variant,0.00
9624,variant,0.00
416,variant,0.00
1195,control,0.00
6139,variant,0.00
9811,variant,0.00
7881,control,45658.00
8324,control,0.00
631,variant,0.00
1334,variant,0.00
3745,variant,0.00
9092,control,0.00
549,control,0.00
8462,control,0.00
3487,control,0.00
6828,variant,0.00
2744,control,0.00
5204,control,0.00
9753,variant,0.00
9372,variant,0.00
8610,variant,0.00
2738,variant,0.00
3728,variant,0.00
4703,variant,0.00
9636,variant,0.00
9752,variant,0.00
8947,control,0.00
3273,variant,0.00
9287,control,0.00
3123,control,0.00
2108,control,0.00
7892,variant,0.00
7085,variant,0.00
5416,control,0.00
6861,variant,0.00
3271,variant,0.00
8477,control,0.00
7009,control,0.00
2475,variant,0.00
4969,variant,0.00
1467,control,0.00
3954,variant,0.00
3820,variant,0.00
2841,variant,0.00
4755,variant,0.00
9297,control,0.00
63,variant,0.00
6723,variant,0.00
4995,variant,45048.00
7775,variant,0.00
4148,variant,0.00
778,variant,0.00
8890,variant,0.00
6093,control,0.00
674,variant,0.00
3780,control,0.00
303,control,0.00
86,control,0.00
9184,variant,0.00
15,variant,0.00
7860,variant,0.00
7706,control,0.00
5882,variant,0.00
765,variant,0.00
6418,variant,0.00
3889,variant,0.00
443,variant,0.00
9201,control,0.00
8912,control,0.00
7385,control,0.00
5509,control,0.00
8227,control,0.00
1904,control,0.00
4965,variant,0.00
225,variant,0.00
2182,variant,0.04
1886,variant,0.00
1310,variant,0.00
8364,control,0.00
5410,variant,0.00
5502,variant,0.00
8305,variant,0.00
9784,variant,0.00
550,control,0.00
2128,variant,0.00
7308,variant,0.00
162,variant,0.00
8253,control,0.00
3150,control,0.00
7936,control,0.00
9814,control,0.00
5648,variant,0.00
7561,variant,0.00
1314,variant,0.00
708,variant,3.00
4513,control,0.00
702,control,0.00
6067,variant,0.00
6103,variant,0.00
157,variant,0.00
5270,variant,0.00
2563,control,0.00
7851,control,0.00
6185,control,0.00
8832,variant,0.00
9257,control,0.00
2175,control,0.00
7422,control,0.00
1951,control,0.00
8511,variant,0.00
6999,control,0.00
5384,control,0.00
8108,control,0.00
110,control,0.00
9113,control,0.00
8347,control,0.00
8488,variant,0.00
3960,variant,0.00
6703,variant,0.00
3461,variant,0.00
7795,variant,0.00
590,variant,0.00
610,variant,0.00
158,variant,0.00
5183,variant,0.00
5734,variant,0.00
7686,control,0.00
5960,variant,0.00
9887,variant,0.00
668,control,0.00
6235,control,0.00
3815,control,0.00
5314,variant,0.00
4093,control,0.00
5303,variant,0.00
1649,variant,0.00
2123,variant,0.00
7553,control,0.00
5940,control,0.00
1167,control,0.00
3187,control,0.00
9583,control,0.00
6841,control,0.00
1533,variant,0.00
6578,variant,0.00
9203,variant,0.00
6575,control,0.00
676,variant,0.00
6649,control,0.00
3524,control,0.00
4243,variant,0.00
2283,variant,0.00
5894,control,0.00
815,variant,0.00
5469,variant,0.00
5353,variant,0.00
8672,variant,0.00
3454,variant,0.00
2787,variant,0.00
5927,control,0.00
8027,control,0.00
3225,variant,0.00
3508,control,0.00
2498,variant,0.00
5527,variant,0.00
4131,variant,0.00
4635,variant,0.00
392,control,0.00
8619,variant,0.00
8400,control,0.00
899,variant,0.00
8554,variant,0.00
8099,control,0.00
8248,control,0.00
3661,control,0.00
7665,control,0.00
6866,control,0.00
5488,control,0.00
2036,control,0.00
8787,control,0.00
7076,variant,0.00
6916,control,0.00
1390,control,0.00
8190,control,0.00
6588,control,0.00
2579,variant,0.00
5385,variant,0.00
7114,control,0.00
8722,control,0.00
2491,control,0.00
6018,control,0.00
5807,control,0.00
9501,control,0.00
2217,variant,0.00
186,control,0.00
9150,variant,42767.00
4879,control,0.00
791,variant,0.00
2729,variant,0.00
1853,control,0.00
7079,variant,0.00
3799,variant,0.00
1714,variant,0.00
9025,control,0.00
6153,control,0.00
3272,variant,0.00
752,control,0.00
7969,control,0.00
3309,control,0.00
5015,variant,0.00
3121,control,0.00
2011,variant,0.00
9996,variant,16954.00
5589,control,0.00
9345,control,0.00
8792,control,0.00
8217,control,0.00
511,control,0.00
7337,control,0.00
1805,variant,0.00
1045,variant,0.00
4660,variant,30376.00
1587,control,0.00
9361,control,0.00
4806,control,0.00
5782,control,0.00
2511,variant,0.00
292,control,0.00
710,control,0.00
1369,variant,0.00
1231,control,0.00
3615,control,0.00
3775,variant,0.00
1485,variant,0.00
5461,control,0.00
5904,control,0.00
8527,control,0.00
8316,control,0.00
7803,control,0.00
5752,control,0.00
4503,variant,0.00
8835,variant,0.00
1857,variant,0.00
5876,variant,0.00
5938,variant,0.00
3187,control,0.00
2703,control,0.00
8550,control,0.00
9400,control,0.00
896,variant,0.00
9723,variant,0.00
6325,control,0.00
3198,variant,0.00
6226,variant,0.00
3194,control,0.00
9550,variant,0.00
6793,variant,0.00
1607,variant,0.00
3550,variant,0.00
7969,control,0.00
8437,variant,0.00
1043,variant,0.00
6672,variant,0.00
5599,variant,0.00
5183,variant,0.00
812,control,0.00
8944,control,0.00
9004,control,0.00
5285,control,0.00
7070,variant,0.00
1516,variant,0.00
3682,control,0.00
397,variant,0.00
1363,control,0.00
6882,control,0.00
3448,variant,0.00
5426,control,0.00
4942,variant,0.00
3654,variant,0.00
9367,variant,0.00
5461,variant,45352.00
8558,control,0.00
1296,variant,0.00
3646,control,0.00
9973,variant,0.00
3438,variant,0.00
6767,control,0.00
8487,variant,0.00
9876,variant,0.00
5123,control,0.00
737,variant,0.00
7820,control,0.00
9915,control,0.00
3025,variant,0.00
8510,variant,0.00
2629,variant,0.00
2715,control,0.00
5087,control,0.00
7710,control,0.00
3381,variant,0.00
7772,control,0.00
9187,variant,0.00
2657,control,0.00
3899,control,0.00
4158,control,0.00
8479,control,0.04
8881,control,0.00
6525,control,0.00
3930,control,0.00
6167,variant,0.00
6210,control,0.00
9307,variant,0.00
9947,control,0.00
441,variant,0.00
8059,control,0.00
4589,variant,0.00
7436,control,0.00
2722,control,0.00
2612,variant,0.00
6638,control,0.00
9246,variant,0.00
4715,variant,0.00
1454,control,0.00
4165,variant,0.00
1342,variant,0.00
3957,variant,0.00
7137,control,0.00
9925,control,0.00
1622,control,0.00
3998,control,0.00
5565,variant,0.00
1707,control,0.00
6317,variant,0.00
4535,variant,0.00
3466,variant,0.00
9461,control,0.00
5102,control,0.00
307,control,0.00
8179,control,0.00
8609,variant,0.00
2468,control,0.00
2989,variant,0.00
963,control,0.00
7428,variant,0.00
3977,variant,0.00
4411,control,0.00
6687,variant,0.00
7233,control,0.00
7147,control,0.00
9476,control,0.00
9200,control,0.00
1056,variant,0.00
8793,control,0.00
3304,control,0.00
1935,control,0.00
779,control,0.00
6305,variant,0.00
1482,variant,0.00
5423,variant,0.00
5872,control,0.00
7062,variant,0.00
8583,control,44593.00
3615,variant,0.00
3531,variant,0.00
7020,control,0.00
59,variant,0.00
7530,variant,0.00
7606,variant,0.00
6430,variant,44927.00
158,control,0.00
3287,control,0.00
5256,variant,0.00
2148,control,0.00
3965,control,0.00
2861,variant,0.00
7501,variant,0.00
6160,control,0.00
7051,variant,0.00
487,control,12145.00
9094,control,0.00
2232,control,0.00
3564,variant,0.00
8498,variant,0.00
7712,variant,0.00
8380,control,0.00
9094,variant,0.00
5212,control,0.00
6816,variant,0.00
7456,variant,0.00
9935,control,0.00
1448,variant,0.00
5095,variant,0.00
938,variant,0.00
4198,variant,0.00
3303,variant,0.00
5524,variant,0.00
7027,control,0.00
4477,variant,0.00
1917,variant,0.00
6666,variant,0.00
9192,variant,0.00
5276,variant,0.00
6546,control,0.00
6271,control,0.00
4590,variant,0.00
972,variant,0.00
1705,variant,0.00
4349,variant,0.00
4403,variant,0.00
7074,variant,0.00
8190,control,0.00
6524,variant,0.00
9340,control,0.00
2082,variant,0.00
3254,control,0.00
5591,variant,0.00
970,variant,0.00
4216,variant,0.00
8817,control,0.00
7384,control,0.00
3795,control,0.00
58,control,0.00
7476,control,0.00
9569,variant,0.00
1260,variant,0.00
821,variant,0.00
8608,control,0.00
543,control,0.00
5822,control,0.00
6941,variant,0.00
4531,control,0.00
7579,variant,0.00
8452,variant,0.00
4512,variant,0.00
8462,variant,0.00
1302,control,0.00
2605,variant,0.00
6204,variant,0.00
7013,control,0.00
9234,variant,0.00
6359,variant,0.00
1794,control,0.00
8066,control,0.00
8036,variant,0.00
8201,variant,0.00
1506,control,0.00
5667,variant,0.00
1918,variant,0.00
470,variant,0.00
6667,variant,0.00
5189,control,0.00
9796,control,0.00
5270,control,0.00
9653,control,0.00
3607,control,0.00
8195,control,0.00
2450,variant,0.00
6428,variant,0.00
9603,variant,0.00
1789,control,0.00
146,control,0.00
435,variant,0.00
9451,control,0.00
4998,variant,0.00
552,control,36192.00
13,control,0.00
4264,variant,0.00
694,variant,0.00
1305,variant,0.00
1792,variant,0.00
1471,control,0.00
8683,variant,0.00
4954,control,0.00
4036,variant,0.00
830,control,0.00
6334,variant,0.00
3754,variant,0.00
5189,variant,0.00
5879,control,0.00
4814,variant,0.00
1122,control,0.00
827,control,0.00
4078,control,0.00
648,control,0.00
1133,control,0.00
196,variant,0.00
9944,variant,0.00
5917,control,0.00
5526,variant,0.00
5536,variant,0.00
4515,control,0.00
8710,control,0.00
1983,control,0.00
1923,variant,0.00
6467,variant,0.00
2586,control,0.00
3994,control,0.00
5700,variant,0.00
3115,control,0.00
2737,control,0.00
8754,variant,0.00
2791,control,0.00
1271,variant,0.00
8451,variant,0.00
2026,control,0.00
969,variant,0.00
6871,variant,0.00
3408,control,0.00
8676,variant,0.00
8008,control,0.00
6621,control,0.00
4996,variant,0.00
2908,control,0.00
2940,control,0.00
7006,variant,0.00
3966,variant,0.00
655,control,0.00
3847,control,0.00
1933,variant,0.00
3901,control,0.00
311,control,0.00
1787,control,0.00
8797,control,0.00
2520,variant,0.00
4543,variant,0.00
3688,control,0.00
352,control,0.00
9459,variant,0.00
4922,control,0.00
4403,control,0.00
1091,variant,0.00
696,variant,0.00
8538,variant,0.00
3051,variant,0.00
3763,control,0.00
6244,control,0.00
9778,variant,0.00
8529,variant,0.00
3228,control,0.00
8858,variant,0.00
5644,variant,0.00
8033,control,0.00
9385,variant,0.00
7105,control,0.00
732,control,0.00
187,variant,0.00
1723,variant,0.00
5318,variant,0.00
5311,variant,0.00
389,variant,0.00
1639,control,0.00
9429,variant,0.00
1912,variant,0.00
4965,control,0.00
3320,variant,0.00
632,control,0.00
1047,control,0.00
9441,control,0.00
1872,variant,0.00
2328,control,0.00
1000,control,0.00
1814,variant,0.00
636,variant,0.00
6471,variant,0.00
5616,variant,0.00
8936,variant,0.00
7390,variant,0.00
6837,variant,0.00
2325,control,0.00
4113,variant,0.00
7899,control,0.00
4720,control,0.00
6254,control,0.00
171,variant,0.00
7098,variant,0.00
2245,control,0.00
6340,control,0.00
169,control,0.00
3010,control,0.00
9766,control,28915.00
9272,variant,0.00
5927,variant,0.00
488,variant,0.00
1258,control,0.00
8138,variant,0.00
2312,variant,0.00
6763,variant,0.00
3760,variant,0.00
9384,variant,0.00
5675,control,0.00
629,variant,0.00
7979,control,0.00
93,variant,0.00
2021,variant,0.00
2565,variant,0.00
2995,variant,0.00
3613,variant,0.00
6770,control,0.00
2175,variant,0.00
1860,control,0.00
6293,control,0.00
8661,variant,0.00
8575,control,0.00
1544,variant,0.00
9864,control,0.00
8174,variant,0.00
8362,control,0.00
3566,control,0.00
5962,variant,0.00
4844,control,0.00
6912,control,0.00
2583,variant,0.00
8571,control,0.00
5917,control,0.00
4473,variant,0.00
781,variant,0.00
4487,control,0.00
2689,control,0.00
834,variant,0.00
2893,control,0.00
5461,control,0.00
7997,control,0.00
8561,control,0.00
2848,control,0.00
5652,control,0.00
6746,variant,0.00
6732,control,0.00
824,control,0.00
4962,variant,0.00
6346,control,0.00
8482,control,0.00
7354,control,0.00
3889,variant,0.00
9283,control,0.00
2748,variant,0.00
2336,control,0.00
8853,variant,0.00
9166,variant,0.00
6339,variant,0.00
3216,control,0.00
3857,variant,0.00
7912,variant,45658.00
3056,variant,0.00
2835,control,0.00
1521,variant,0.00
4616,control,0.00
6006,variant,0.00
2608,control,0.00
5576,variant,0.00
5838,control,0.00
6375,variant,0.00
4560,control,0.00
3366,variant,0.00
5546,variant,0.00
8258,control,0.00
9507,variant,0.00
268,variant,0.00
2021,control,0.00
2338,control,0.00
7532,control,0.00
7374,variant,0.00
9522,control,0.00
2284,variant,0.00
2604,variant,0.00
815,control,0.00
8383,variant,0.00
4171,variant,0.00
2752,variant,0.00
3333,variant,0.00
3054,control,0.00
5974,variant,0.00
9961,control,0.00
4848,control,0.00
7537,variant,0.00
7064,control,0.00
124,control,45658.00
5023,control,0.00
5809,control,0.00
5527,control,0.00
7992,control,0.00
364,control,0.00
3282,variant,0.00
1408,control,0.00
888,variant,0.00
2200,control,0.00
3452,variant,0.00
4689,variant,0.00
9030,variant,0.00
7373,control,0.00
1985,control,0.00
3524,variant,0.00
5138,variant,0.00
8579,control,0.00
5616,control,0.00
9842,control,0.00
1627,variant,0.00
6119,control,0.00
5489,variant,0.00
1420,variant,0.00
1044,control,0.00
6313,variant,0.00
8496,control,0.00
9395,variant,0.00
3836,variant,0.00
2165,variant,0.00
3556,variant,0.00
5692,control,0.00
7167,variant,0.00
1971,variant,0.00
1053,control,45127.00
2086,control,0.00
9464,variant,0.00
1199,variant,0.00
9845,variant,0.00
5003,control,0.00
2741,control,0.00
5975,control,0.00
9432,control,0.00
607,variant,0.00
3102,control,0.00
9073,control,0.00
4255,control,0.00
2318,control,0.00
6728,control,0.00
8717,control,0.00
8846,control,0.00
7662,variant,0.00
4569,control,0.00
6827,control,0.00
7020,control,0.00
2298,variant,0.00
2679,control,0.00
1779,variant,0.00
872,control,0.00
8028,variant,0.00
2248,control,0.00
7104,control,0.00
1133,variant,0.00
5393,variant,0.00
7720,variant,0.00
8608,control,0.00
3956,control,0.00
40,control,0.00
4395,control,0.00
2881,variant,58.63
9061,variant,0.00
7269,control,0.00
6449,control,0.00
1339,variant,19085.00
9759,variant,0.00
5704,control,0.00
6864,control,0.00
4355,variant,0.00
6831,control,0.00
3435,control,0.00
911,control,0.00
7847,control,0.00
4724,variant,0.00
6549,variant,0.00
7517,variant,0.00
8339,variant,0.00
2347,variant,0.00
5594,control,0.00
4388,variant,0.00
1023,variant,0.00
3034,variant,0.00
7020,control,0.00
2875,variant,0.00
6647,variant,0.00
9342,control,0.00
2399,control,0.00
1920,variant,0.00
3478,control,0.00
5155,control,0.00
4187,variant,0.00
1827,control,0.00
4671,variant,0.00
5469,control,0.00
9986,variant,0.00
6340,variant,0.00
2212,control,36404.00
8072,variant,0.00
5888,variant,0.00
7496,variant,0.00
3580,control,0.00
7895,variant,0.00
7845,variant,0.00
8892,variant,0.00
3289,variant,0.00
8911,control,0.00
9524,control,0.00
7718,variant,0.00
5166,control,0.00
8149,control,0.00
284,variant,0.00
9839,variant,0.00
388,variant,0.00
6534,variant,0.00
8677,control,0.00
9676,control,0.00
9387,control,0.00
6356,control,0.00
9214,control,0.00
4879,variant,0.00
7867,control,0.00
585,variant,0.00
7947,variant,0.00
1561,variant,0.00
4981,variant,0.00
2417,variant,0.00
1680,control,0.00
9426,control,0.00
9491,control,12451.00
9506,control,0.00
4493,control,0.00
2213,variant,0.00
2642,control,0.00
546,variant,0.00
2092,control,0.00
3534,control,0.00
1326,control,0.00
3604,control,0.00
